sos,eos,tos,anomaly_true,anomaly_pred,mse
74,97,75,0,0,0.0016348101198673248
71,98,75,0,0,0.0015278016217052937
77,95,75,0,0,0.0009629868436604738
78,95,75,1,0,0.013741087168455124
77,96,75,0,0,0.005171302240341902
82,97,75,0,0,0.0016828847583383322
71,98,75,0,0,0.007126299664378166
77,97,75,0,0,0.0019395058043301105
77,95,75,0,0,0.0011749324621632695
75,98,75,0,0,0.00420178659260273
73,96,75,0,0,0.0018634303705766797
78,96,75,0,0,0.0012909338111057878
78,96,75,0,0,0.0012651815777644515
74,97,75,0,0,0.0017660569865256548
80,93,75,0,0,0.0005512196803465486
88,97,75,0,0,0.012760568410158157
72,97,75,0,0,0.002732430584728718
80,95,75,0,0,0.0010150544112548232
75,96,75,0,0,0.002887486247345805
75,96,75,0,0,0.0006036676932126284
77,96,75,0,0,0.005549141671508551
73,97,75,0,0,0.0020116937812417746
76,98,75,0,0,0.0035277623683214188
75,97,75,0,0,0.0024516843259334564
70,97,75,0,0,0.0006805454031564295
74,96,75,0,0,0.0017110438784584403
82,97,75,0,0,0.003674248931929469
85,96,75,0,0,0.009512691758573055
73,94,75,1,0,0.002087312750518322
78,96,75,1,0,0.0018343122210353613
78,97,75,0,0,0.0018918185960501432
79,97,75,0,0,0.0012053815880790353
71,96,75,0,0,0.0005207234644331038
76,94,75,1,0,0.012727610766887665
70,97,75,0,0,0.0033267131075263023
74,97,75,0,0,0.0010784801561385393
70,87,75,0,0,0.000717748946044594
71,97,75,0,0,0.0004985096747986972
77,95,75,0,0,0.002855392172932625
83,97,75,0,0,0.004073279909789562
70,98,75,0,0,0.0009368067840114236
76,93,75,0,0,0.012421957217156887
78,97,75,0,0,0.003440666012465954
75,96,75,0,0,0.005341364536434412
77,98,75,0,0,0.0037812618538737297
77,97,75,0,0,0.0021257903426885605
76,96,75,1,0,0.0064287264831364155
72,95,75,0,0,0.0027344576083123684
74,96,75,0,0,0.0015971395187079906
78,95,75,0,0,0.0018600005423650146
72,97,75,0,0,0.002641301369294524
76,97,75,0,0,0.003464816603809595
72,97,75,0,0,0.00382565101608634
75,96,75,0,0,0.0028888550586998463
77,94,75,0,0,0.0026516758371144533
72,94,75,0,0,0.025158943608403206
74,97,75,0,0,0.0037343627773225307
76,93,75,0,0,0.0010428173700347543
72,96,75,0,0,0.002248624572530389
75,97,75,1,0,0.0012037531705573201
75,97,75,0,0,0.0015635067829862237
74,98,75,0,0,0.00887238048017025
74,96,75,0,0,0.0025788897182792425
75,98,75,0,0,0.0029925054404884577
78,96,75,0,0,0.004319661296904087
75,96,75,0,0,0.0032779606990516186
76,96,75,0,0,0.0006187203107401729
73,99,75,0,0,0.002190579427406192
73,97,75,0,0,0.0016413300763815641
74,97,75,0,0,0.011480778455734253
79,96,75,0,0,0.008402274921536446
72,97,75,0,0,0.0012571050319820642
74,97,75,0,0,0.0022533151786774397
68,87,75,0,0,0.0008408051216974854
70,96,75,0,0,0.0004013859434053302
77,98,75,0,0,0.002783564617857337
75,96,75,0,0,0.0017335312440991402
77,96,75,1,0,0.008804336190223694
73,96,75,0,0,0.004824343603104353
75,96,75,1,0,0.010151245631277561
76,96,75,0,0,0.0019957097247242928
89,98,75,0,0,0.003436754224821925
75,98,75,0,0,0.0026928437873721123
89,97,75,0,0,0.004725924227386713
79,96,75,0,0,0.00019126044935546815
71,97,75,0,0,0.0020339973270893097
72,97,75,0,0,0.0007156198262237012
71,97,75,0,0,0.0018955403938889503
76,95,75,0,0,0.001444909954443574
75,97,75,0,0,0.00013745648902840912
75,97,75,1,0,0.005541155114769936
77,97,75,0,0,0.0009549263631924987
75,95,75,0,0,0.0031173189636319876
72,97,75,0,0,0.001868663588538766
81,94,75,0,0,5.510338814929128e-05
74,97,75,0,0,0.0014768484979867935
76,95,75,0,0,0.002050305251032114
75,97,75,0,0,0.0009412063518539071
75,96,75,0,0,0.000653832801617682
71,96,75,0,0,0.0012928710784763098
76,96,75,0,0,0.003673763480037451
72,96,75,0,0,0.0023939311504364014
77,96,75,0,0,0.0014387158444151282
74,94,75,1,0,0.009156842716038227
73,96,75,0,0,0.001234909170307219
73,97,75,0,0,0.00025938302860595286
79,96,75,0,0,0.0020000392105430365
78,96,75,0,0,0.002224454889073968
78,96,75,0,0,0.0003663095412775874
74,96,75,0,0,0.0024613593704998493
74,97,75,0,0,0.000516554166097194
76,96,75,0,0,0.0008996654651127756
79,98,75,0,0,0.005420357454568148
72,90,75,0,0,0.0011758191976696253
76,94,75,0,0,0.013550989329814911
76,97,75,0,0,0.0021900355350226164
76,96,75,1,0,0.011651174165308475
80,96,75,0,0,0.002157683949917555
79,97,75,0,0,0.0011951331980526447
87,98,75,0,0,0.003156395861878991
74,96,75,0,0,0.0034532868303358555
73,98,75,0,0,0.006754170171916485
77,97,75,0,0,0.009344058111310005
79,96,75,0,0,0.0008849957957863808
77,95,75,0,0,0.0037440413143485785
72,97,75,0,0,0.0033344775438308716
78,96,75,0,0,0.010498362593352795
78,97,75,0,0,0.001267966697923839
72,94,75,0,0,0.002485949546098709
80,97,75,0,0,0.0032488610595464706
76,95,75,0,0,0.013842648826539516
71,94,75,0,0,0.0008415384218096733
76,96,75,0,0,0.0019828793592751026
80,97,75,1,0,0.00677694333717227
76,96,75,0,0,0.001992379315197468
78,97,75,0,0,0.0008062282577157021
79,97,75,0,0,0.00037238633376546204
82,96,75,0,0,0.015605966560542583
89,98,75,0,0,0.003870900021865964
75,96,75,0,0,0.00380767066963017
73,96,75,0,0,0.001819516415707767
76,96,75,1,0,0.008345874957740307
76,95,75,0,0,0.0018235984025523067
89,95,75,0,0,0.0033757525961846113
78,96,75,0,0,0.0015655078459531069
77,97,75,0,0,0.0020929938182234764
81,97,75,0,0,0.006753189954906702
74,96,75,0,0,0.006986582651734352
74,97,75,0,0,0.0045393770560622215
77,97,75,0,0,0.0013488262193277478
78,96,75,0,0,0.0019810546655207872
79,95,75,0,0,0.0012220871867612004
74,96,75,0,0,0.004281917121261358
79,97,75,0,0,0.0013343500904738903
75,96,75,0,0,0.006376565899699926
75,97,75,0,0,0.0017213905230164528
76,95,75,1,0,0.00906369835138321
72,96,75,0,0,0.0032587600871920586
74,98,75,0,0,0.0014092642813920975
88,99,75,0,0,0.0023436311166733503
76,96,75,0,0,0.0021206303499639034
75,97,75,0,0,0.002356444951146841
75,97,75,0,0,0.004067153204232454
74,95,75,0,0,0.0022917550522834063
75,96,75,0,0,0.004027252551168203
73,97,75,0,0,0.004575563129037619
74,97,75,0,0,0.0017648730427026749
76,96,75,1,0,0.010302292183041573
76,97,75,0,0,0.0049456339329481125
74,98,75,0,0,0.003977751825004816
75,96,75,0,0,0.0047781020402908325
70,90,75,0,0,0.0028315712697803974
80,96,75,0,0,0.007735560182482004
80,96,75,0,0,0.0005989187629893422
79,96,75,0,0,0.0026859212666749954
77,97,75,1,0,0.014193877577781677
76,97,75,0,0,0.0077714091166853905
77,94,75,0,0,0.003120832145214081
82,103,75,0,0,0.004700005520135164
75,94,75,0,0,0.0021899458952248096
77,96,75,1,0,0.0071511035785079
80,96,75,1,0,0.01842009648680687
74,95,75,0,0,0.004605657421052456
73,83,75,0,0,0.0006023469613865018
73,98,75,0,0,0.008061902597546577
76,97,75,0,0,0.002086564199998975
79,96,75,0,0,0.008142425678670406
80,96,75,0,0,0.008979571051895618
78,96,75,0,0,0.0022961092181503773
72,97,75,0,0,0.0034441384486854076
76,93,75,0,0,0.0042518493719398975
74,96,75,0,0,0.0020769471302628517
75,98,75,0,0,0.004537076223641634
75,98,75,0,0,0.002114716684445739
79,96,75,0,0,0.0020026301499456167
73,91,75,0,0,0.012767951935529709
73,96,75,0,0,0.0010725011816248298
77,97,75,0,0,0.0023246773052960634
69,84,75,0,0,0.001197019126266241
79,97,75,0,0,0.00342107773758471
76,96,75,0,0,0.010960777290165424
82,97,75,0,0,0.002064365427941084
76,95,75,0,0,0.0044992780312895775
77,94,75,1,0,0.010790036991238594
74,96,75,0,0,0.004145226441323757
83,97,75,0,0,0.002205930883064866
74,97,75,1,0,0.0047618248499929905
71,97,75,0,0,0.0017259297892451286
73,93,75,0,0,0.005482946988195181
76,96,75,0,0,0.0032886520493775606
75,96,75,1,0,0.008627230301499367
77,95,75,1,0,0.007186788599938154
76,96,75,0,0,0.0019123246893286705
73,98,75,0,0,0.004300696775317192
73,97,75,0,0,0.001475546625442803
78,96,75,0,0,0.0009312010952271521
75,94,75,0,0,0.0007247226894833148
77,96,75,0,0,0.00638286117464304
80,97,75,0,0,0.006172097288072109
75,98,75,1,0,0.005821730941534042
74,95,75,0,0,0.0021315645426511765
71,96,75,0,0,0.0011785543756559491
81,97,75,0,0,0.0036198918242007494
73,96,75,0,0,0.0018647676333785057
73,95,75,1,0,0.023052550852298737
74,94,75,0,0,0.006471104919910431
74,95,75,0,0,0.0011025642743334174
80,96,75,0,0,0.0018352321349084377
74,96,75,0,0,0.010125999338924885
74,96,75,0,0,0.0006686875713057816
77,97,75,0,0,0.016413375735282898
75,95,75,0,0,0.0011877776123583317
75,97,75,0,0,0.0039032110944390297
80,96,75,0,0,0.0006732315523549914
75,96,75,0,0,0.010873566381633282
75,96,75,0,0,0.0013851923868060112
77,97,75,0,0,0.0011539406841620803
79,97,75,0,0,0.006426356267184019
79,95,75,0,0,0.002959628589451313
74,98,75,0,0,0.00947517529129982
72,98,75,0,0,0.003006941406056285
71,96,75,0,0,0.0016778088174760342
74,99,75,0,0,0.004379757214337587
76,97,75,0,0,0.0026861371006816626
78,96,75,0,0,0.0007820522296242416
85,96,75,0,0,0.008673591539263725
78,96,75,0,0,0.0014151671202853322
72,97,75,0,0,0.0009374726796522737
77,96,75,0,0,0.005581098608672619
77,96,75,0,0,0.00044510612497106194
78,96,75,0,0,0.006526197772473097
72,98,75,0,0,0.006022681016474962
76,96,75,0,0,0.000195755492313765
77,96,75,0,0,0.0028792964294552803
75,98,75,0,0,0.0015236746985465288
77,98,75,0,0,0.003110361285507679
76,97,75,0,0,0.01776767335832119
68,98,75,0,0,0.001543049467727542
87,96,75,0,0,0.00509434100240469
74,96,75,0,0,0.0008678589947521687
87,96,75,0,0,0.0015352058690041304
87,96,75,0,0,0.00395682780072093
74,97,75,0,0,0.007845839485526085
80,96,75,0,0,0.0014890966704115272
76,95,75,0,0,0.0016975461039692163
75,96,75,1,0,0.004438250325620174
71,97,75,0,0,0.0009929086081683636
79,96,75,0,0,0.0005055312649346888
82,96,75,0,0,0.0009047028725035489
77,93,75,0,0,0.004201491829007864
76,95,75,0,0,0.00972991157323122
79,96,75,0,0,0.003649956313893199
76,96,75,0,0,0.0022203519474714994
74,96,75,0,0,0.016902301460504532
82,97,75,0,0,0.002106775064021349
74,96,75,0,0,0.001568291219882667
83,97,75,0,0,0.0032267672941088676
70,91,75,0,0,0.0014099617255851626
80,95,75,0,0,0.0014628709759563208
77,98,75,0,0,0.003117915475741029
73,97,75,0,0,0.004539772402495146
75,96,75,1,0,0.0037255436182022095
74,97,75,0,0,0.0010133845498785377
88,97,75,0,0,0.003760912688449025
72,97,75,0,0,0.0014903787523508072
81,97,75,0,0,0.002349002053961158
88,98,75,0,0,0.00398089038208127
77,97,75,0,0,0.004270073026418686
74,96,75,1,0,0.04104804992675781
78,97,75,0,0,0.007998893037438393
73,97,75,0,0,0.0006114279385656118
74,97,75,0,0,0.002396482275798917
71,97,75,0,0,0.004493212327361107
73,98,75,0,0,0.0022171693854033947
75,98,75,0,0,0.010999727062880993
74,94,75,0,0,0.007554502692073584
75,96,75,0,0,0.004194397944957018
77,93,75,0,0,0.001752328360453248
73,95,75,0,0,0.0012904497561976314
71,97,75,0,0,0.004325516056269407
77,96,75,1,0,0.008898597210645676
72,93,75,1,0,0.002494822721928358
79,95,75,0,0,0.0026733344420790672
77,96,75,0,0,0.0017955736257135868
75,95,75,0,0,0.0008149674395099282
79,98,75,0,0,0.003028186969459057
79,98,75,0,0,0.004349969327449799
86,96,75,0,0,0.0020438965875655413
71,96,75,0,0,0.0023283555638045073
79,97,75,0,0,0.0023983169812709093
75,95,75,0,0,0.0009562451159581542
78,96,75,0,0,0.0014487821608781815
86,97,75,0,0,0.0017719391034916043
79,97,75,0,0,0.0008248398662544787
74,95,75,0,0,0.002506430260837078
72,96,75,0,0,0.0008280455367639661
76,97,75,0,0,0.0011977829271927476
73,95,75,0,0,0.000466144789243117
75,96,75,0,0,0.0030861368868499994
73,96,75,0,0,0.0023425407707691193
74,98,75,0,0,0.008518168702721596
79,97,75,0,0,0.004770615603774786
75,96,75,0,0,0.0017027492867782712
79,96,75,0,0,0.0006922823959030211
76,96,75,0,0,0.002130534267053008
88,95,75,1,0,0.0022897119633853436
77,97,75,0,0,0.0033655527513474226
76,98,75,0,0,0.006471980828791857
77,98,75,0,0,0.008467642590403557
74,97,75,0,0,0.004906665068119764
78,96,75,0,0,0.002953145420178771
78,95,75,0,0,0.003767076414078474
72,97,75,0,0,0.0011728642275556922
75,98,75,0,0,0.0014114424120634794
74,95,75,0,0,0.003560233861207962
78,97,75,0,0,0.0005077204550616443
81,96,75,0,0,0.005783810280263424
78,97,75,0,0,0.0032287389039993286
72,96,75,0,0,0.002563235815614462
74,94,75,0,0,0.007123355288058519
77,96,75,0,0,0.0031086094677448273
77,96,75,1,0,0.003918953239917755
85,95,75,0,0,0.002400536322966218
75,96,75,0,0,0.0022601827513426542
76,96,75,0,0,0.0029829780105501413
88,100,75,0,0,0.00306069478392601
75,97,75,0,0,0.0026103632990270853
78,95,75,0,0,0.001109953736886382
76,95,75,0,0,0.0027511632069945335
76,96,75,1,0,0.0038866300601512194
75,97,75,0,0,0.003463294357061386
78,97,75,1,0,0.007296551950275898
78,97,75,0,0,0.0024453671649098396
78,97,75,0,0,0.002464769408106804
72,97,75,0,0,0.003849675180390477
88,97,75,0,0,0.004129610024392605
80,97,75,0,0,0.008633121848106384
76,97,75,0,0,0.006460303906351328
70,97,75,0,0,0.0021188745740801096
74,97,75,0,0,0.00051142368465662
83,97,75,0,0,0.008464580401778221
82,97,75,0,0,0.00570382084697485
78,95,75,0,0,0.0014839215436950326
75,96,75,0,0,0.004505566321313381
78,96,75,0,0,0.000511675258167088
77,96,75,1,0,0.00897653866559267
81,97,75,0,0,0.0009040531003847718
80,97,75,0,0,0.008465126156806946
79,96,75,0,0,0.0015801098197698593
77,96,75,1,0,0.008387545123696327
74,96,75,0,0,0.002349350368604064
77,94,75,1,0,0.012242765165865421
76,96,75,0,0,0.007245510350912809
73,96,75,0,0,0.0021637047175318003
75,96,75,0,0,0.004009914118796587
74,98,75,0,0,0.005737571511417627
76,97,75,0,0,0.012975221499800682
81,97,75,0,0,0.0012475656112655997
88,96,75,0,0,0.0016440434847027063
80,98,75,0,0,0.0022326894104480743
78,96,75,0,0,0.00405479222536087
76,95,75,0,0,0.0010833030100911856
75,94,75,0,0,0.001728146686218679
76,95,75,1,0,0.007516620215028524
72,97,75,0,0,0.003512380179017782
79,97,75,0,0,0.002523041795939207
84,97,75,0,0,0.0036259745247662067
78,94,75,1,0,0.014886130578815937
78,97,75,0,0,0.0038120881654322147
77,97,75,0,0,0.005444769281893969
73,92,75,0,0,0.01620250754058361
76,94,75,0,0,0.004034062847495079
76,93,75,0,0,0.0030961898155510426
78,96,75,1,0,0.012068313546478748
79,95,75,0,0,0.006019432097673416
86,96,75,0,0,0.0018049002392217517
77,97,75,0,0,0.0017580484272912145
80,96,75,1,0,0.006770035717636347
78,94,75,0,0,0.0036579507868736982
78,96,75,0,0,0.001233395072631538
75,98,75,0,0,0.006210593972355127
81,97,75,0,0,0.0018810051260516047
77,97,75,1,0,0.005635388661175966
79,97,75,0,0,0.004054370801895857
77,97,75,0,0,0.0037639944348484278
75,97,75,0,0,0.000306057307170704
72,96,75,0,0,0.007034224923700094
75,96,75,0,0,0.007425359450280666
77,96,75,0,0,0.0010595612693578005
77,96,75,0,0,0.0030694378074258566
75,96,75,0,0,0.0023217855487018824
68,96,75,0,0,0.004486382473260164
74,97,75,0,0,0.00212878012098372
79,97,75,0,0,0.004402469377964735
76,96,75,0,0,0.014768692664802074
79,96,75,0,0,0.00047658965922892094
78,97,75,0,0,0.003277549520134926
74,96,75,0,0,0.02424190193414688
79,96,75,0,0,0.0006731894100084901
74,93,75,0,0,0.011607542634010315
79,95,75,1,0,0.011740883812308311
78,96,75,0,0,0.0017429066356271505
76,99,75,0,0,0.0014066550647839904
79,98,75,0,0,0.0075594587251544
76,95,75,0,0,0.0011363134253770113
78,95,75,0,0,0.0020484868437051773
82,97,75,0,0,0.0036670302506536245
76,95,75,1,0,0.007297665812075138
80,95,75,0,0,0.0012378123356029391
75,97,75,0,0,0.007877892814576626
75,97,75,0,0,0.003628077916800976
77,95,75,1,0,0.011895726434886456
78,96,75,0,0,0.00021290010772645473
77,95,75,0,0,0.00803326815366745
79,97,75,0,0,0.0005877252551726997
82,97,75,1,0,0.018997646868228912
77,94,75,0,0,0.0008325959788635373
75,96,75,0,0,0.005214497447013855
75,96,75,0,0,0.002652078866958618
75,97,75,0,0,0.007518415339291096
73,94,75,0,0,0.011102741584181786
72,91,75,0,0,0.010419824160635471
78,95,75,0,0,0.0019187047146260738
76,97,75,0,0,0.0017854945035651326
85,96,75,1,0,0.00729707907885313
80,97,75,0,0,0.0014152135699987411
77,96,75,1,0,0.008496180176734924
74,96,75,0,0,0.0009487482602708042
77,93,75,1,0,0.026141716167330742
75,96,75,0,0,0.002739015966653824
73,95,75,0,0,0.002799994545057416
79,96,75,0,0,0.001839537057094276
77,97,75,0,0,0.0013767557684332132
73,95,75,0,0,0.008364792913198471
77,94,75,0,0,0.043723952025175095
89,97,75,0,0,0.008235991932451725
88,99,75,0,0,0.007250290364027023
75,98,75,0,0,0.006901016924530268
76,97,75,0,0,0.002375821815803647
80,97,75,0,0,0.0026868325658142567
77,97,75,0,0,0.0028302709106355906
75,97,75,0,0,0.004459850024431944
76,93,75,0,0,0.00023268407676368952
88,99,75,0,0,0.012611468322575092
76,94,75,0,0,0.00319381570443511
76,96,75,0,0,0.0055258008651435375
78,96,75,0,0,0.0025742342695593834
69,97,75,0,0,0.002693816553801298
78,97,75,0,0,0.0020835285540670156
87,96,75,0,0,0.01164208259433508
77,96,75,0,0,0.0028059559408575296
74,98,75,0,0,0.004425453953444958
73,96,75,0,0,0.007176275830715895
70,96,75,0,0,0.0012179568875581026
86,96,75,1,0,0.013324262574315071
77,95,75,1,0,0.007613250520080328
82,97,75,0,0,0.002108287066221237
75,96,75,0,0,0.0018256359035149217
76,96,75,0,0,0.0019115315517410636
76,97,75,0,0,0.010973063297569752
73,97,75,0,0,0.0021755662746727467
76,95,75,1,0,0.007372863590717316
85,97,75,0,0,0.007314641028642654
80,97,75,0,0,0.001470381859689951
74,96,75,1,0,0.009249018505215645
75,97,75,0,0,0.0020422430243343115
76,97,75,0,0,0.006292322650551796
78,96,75,0,0,0.0047588227316737175
75,96,75,0,0,0.0035244387108832598
73,95,75,0,0,0.0010540871880948544
88,98,75,0,0,0.004829849116504192
73,93,75,0,0,0.004620905965566635
77,95,75,0,0,0.002630803035572171
78,99,75,0,0,0.0011021423852071166
77,96,75,0,0,0.0009270102018490434
82,97,75,0,0,0.0021944395266473293
91,100,75,0,0,0.010244362987577915
74,96,75,0,0,0.00024006431340239942
89,98,75,0,0,0.000835241808090359
73,99,75,0,0,0.0023714483249932528
70,96,75,0,0,0.0018804774153977633
70,96,75,0,0,0.002193756401538849
71,97,75,0,0,0.00247621419839561
76,95,75,0,0,0.0009056676062755287
77,95,75,0,1,0.003234307048842311
77,95,75,0,0,0.0015305299311876297
73,97,75,0,0,0.0011622749734669924
71,97,75,1,0,0.004902745131403208
76,97,75,0,0,0.0006930124945938587
77,96,75,0,0,0.00024969843798317015
72,97,75,0,0,0.0006144674262031913
70,97,75,0,0,0.001756777404807508
75,96,75,0,0,0.000965770217590034
80,97,75,0,0,0.005594048649072647
76,96,75,0,0,0.0004619765386451036
73,96,75,0,0,0.0003770194889511913
72,98,75,0,0,0.002890664618462324
72,96,75,0,0,0.0009472605888731778
71,95,75,0,0,0.0013554916949942708
70,97,75,0,0,0.0009049163199961185
90,99,75,0,0,0.01134686078876257
75,96,75,0,0,0.003565048798918724
74,99,75,0,0,0.0005993403028696775
74,94,75,0,0,0.0001469991693738848
77,96,75,0,0,0.0002462043194100261
74,97,75,0,0,0.0020832791924476624
76,97,75,0,0,0.0006913376855663955
77,97,75,0,0,0.00040459216688759625
74,96,75,0,0,0.0004385815991554409
88,99,75,0,0,0.006440564524382353
79,95,75,0,1,0.002555552637204528
71,97,75,0,0,0.0014901887625455856
74,96,75,0,0,0.0007508052513003349
75,96,75,0,0,0.0030491261277347803
75,97,75,0,0,0.00035615937667898834
89,98,75,0,0,0.0008439408265985548
75,97,75,0,0,0.0010479958727955818
75,95,75,0,0,0.003216205630451441
79,96,75,0,0,0.007230990566313267
72,96,75,0,0,0.00043571655987761915
80,97,75,0,0,0.004832275211811066
77,98,75,0,0,0.0002646387438289821
71,96,75,1,0,0.02497049607336521
91,101,75,0,0,0.00078235799446702
78,97,75,0,0,0.0025334630627185106
75,99,75,0,0,0.004340074956417084
76,95,75,0,0,0.0004603954730555415
84,95,75,0,0,0.0005833870964124799
76,96,75,0,0,0.0017963068094104528
72,97,75,0,0,0.0004538108769338578
76,97,75,0,0,0.0016500282799825072
72,99,75,0,0,0.0022753672674298286
76,95,75,0,0,0.0014251299435272813
72,94,75,0,0,0.004110196605324745
72,99,75,0,0,0.00038967415457591414
74,96,75,0,0,0.0006345152505673468
75,96,75,0,0,0.004178666975349188
76,95,75,0,0,0.00010968141577905044
75,97,75,0,0,0.0007180580869317055
74,98,75,0,0,0.0010129250586032867
80,97,75,0,0,0.0036332730669528246
77,97,75,0,0,0.0028163089882582426
73,93,75,0,0,0.0006507918005809188
73,93,75,0,0,0.000506036332808435
74,97,75,0,0,0.0006824652664363384
77,95,75,0,0,0.004146995954215527
71,99,75,0,0,0.0016200885875150561
78,97,75,0,0,0.00037698555388487875
75,96,75,0,0,0.00016027252422645688
76,96,75,0,0,0.000981996301561594
76,96,75,0,0,0.0014594647800549865
75,96,75,0,0,0.00043450845987536013
73,98,75,0,0,0.0014932956546545029
76,97,75,0,0,0.0005524944281205535
75,96,75,0,0,0.0007310672081075609
71,97,75,0,0,0.0028436549473553896
74,97,75,0,0,0.0007851922418922186
87,98,75,0,0,0.00809719879180193
76,97,75,0,0,0.0020428115967661142
74,97,75,0,0,0.0009081545867957175
76,97,75,0,0,0.0015280393417924643
77,96,75,0,0,0.007165250834077597
80,96,75,0,0,0.0029239391442388296
74,98,75,0,0,0.002219211310148239
88,98,75,1,0,0.0016033933497965336
80,95,75,0,0,0.0031422488391399384
74,97,75,0,0,0.0016227301675826311
76,98,75,0,0,0.005486392416059971
75,95,75,0,0,0.0034573436714708805
73,96,75,0,0,0.00043471090612001717
73,98,75,0,0,0.0005009411252103746
70,89,75,0,0,0.005238452926278114
87,96,75,0,0,0.001635918626561761
70,95,75,0,0,0.0014606434851884842
77,97,75,0,0,0.0034283215645700693
75,96,75,0,0,0.003069462487474084
76,96,75,0,0,0.0008265575743280351
76,97,75,0,0,0.0005528662586584687
71,97,75,0,0,0.0026676030829548836
72,96,75,0,0,0.0016826179344207048
78,97,75,0,0,0.0018534644041210413
73,97,75,0,0,0.0005629645893350244
75,96,75,0,0,0.0007658282411284745
74,98,75,0,0,0.0021746251732110977
76,96,75,0,0,0.0029407325200736523
88,98,75,0,0,0.009583764709532261
73,99,75,1,0,0.004939528647810221
77,96,75,0,0,0.002563315676525235
76,96,75,0,0,0.0011751867132261395
72,98,75,0,0,0.0046044597402215
73,97,75,0,0,0.002533199731260538
75,97,75,0,0,0.0014452158939093351
73,96,75,0,0,0.0003091143735218793
75,96,75,0,0,0.0008314933511428535
89,98,75,0,0,0.0011188201606273651
76,97,75,0,0,0.006953012198209763
79,97,75,0,0,0.001097375527024269
72,97,75,0,0,0.001944737508893013
88,99,75,0,0,0.007814506068825722
76,96,75,0,0,0.005618124268949032
69,87,75,0,0,0.0035223993472754955
71,98,75,0,0,0.0009819584665820003
78,97,75,0,0,0.008555888198316097
79,97,75,0,0,0.002816889202222228
75,97,75,0,0,0.0020930664613842964
73,93,75,0,0,0.013267863541841507
76,97,75,0,0,0.0008300724439322948
74,96,75,0,0,0.0018023108132183552
71,98,75,0,0,0.002353392541408539
87,97,75,1,0,0.002059242920950055
78,97,75,0,0,0.0012633888982236385
71,98,75,0,0,0.001590400468558073
76,96,75,0,0,0.002353488001972437
74,98,75,0,0,0.0055844890885055065
72,98,75,0,0,0.001608621096238494
73,99,75,0,0,0.0010530747240409255
73,96,75,0,0,0.00036625051870942116
79,96,75,0,0,0.0006176433525979519
75,95,75,0,0,0.000509598758071661
71,97,75,0,0,0.0002819479850586504
76,96,75,0,0,0.0006900649750605226
70,97,75,0,0,0.0008354077581316233
80,97,75,0,0,0.0016435007564723492
75,96,75,0,0,0.0003195742901880294
74,97,75,0,0,0.0007998685468919575
75,95,75,0,0,0.0006311996839940548
76,97,75,0,0,0.0030647532548755407
72,97,75,0,0,0.0009871053043752909
78,96,75,0,0,0.003160230815410614
78,96,75,0,0,0.00047016108874231577
74,98,75,0,0,0.0019798167049884796
75,97,75,0,0,0.000739745853934437
76,97,75,0,0,0.0008652168326079845
71,96,75,0,0,0.0014534674119204283
73,97,75,0,0,0.0006219857605174184
81,95,75,0,0,0.0011639894219115376
74,96,75,0,0,0.00039008716703392565
82,97,75,0,0,0.00573370698839426
78,95,75,0,0,0.0016977974446490407
75,97,75,0,0,0.0010716596152633429
88,99,75,0,0,0.0055322106927633286
76,95,75,0,0,0.0007264968589879572
73,96,75,0,0,0.0009058308787643909
77,96,75,0,0,0.0016109803691506386
78,96,75,0,0,0.001346671604551375
72,98,75,0,0,0.0007950534927658737
79,95,75,0,0,0.004068859852850437
73,98,75,0,0,0.0011790948919951916
81,98,75,0,0,0.0023509154561907053
77,97,75,0,0,0.0025352053344249725
74,97,75,0,0,0.0018723488319665194
76,94,75,0,0,0.0025123192463070154
75,97,75,0,0,0.00047655554953962564
76,96,75,0,0,0.0007317807176150382
77,95,75,0,0,0.000888752460014075
90,103,75,1,1,0.003052233252674341
75,96,75,0,0,0.0025982698425650597
71,98,75,0,0,0.004013689234852791
73,96,75,0,0,0.0008111197385005653
73,97,75,0,0,0.0034393551759421825
78,97,75,0,0,0.001559134223498404
76,98,75,0,0,0.0027990350499749184
75,96,75,0,0,0.0036840953398495913
74,97,75,0,0,0.0007523228996433318
77,97,75,0,0,0.004101680591702461
75,96,75,0,0,0.00039666888187639415
77,97,75,0,0,0.0010060283821076155
75,96,75,0,0,0.002171088708564639
72,98,75,0,0,0.0024814188946038485
73,99,75,0,0,0.002787108765915036
71,95,75,0,0,0.00037718191742897034
71,98,75,0,0,0.0017492007464170456
79,96,75,0,0,0.0008965933229774237
73,96,75,0,0,0.00046708088484592736
88,98,75,0,0,0.00935954786837101
73,94,75,0,0,0.0013360671000555158
87,95,75,1,0,0.006263913586735725
78,96,75,0,0,0.00043932677363045514
76,97,75,0,0,0.00010779761214507744
73,95,75,0,0,0.00040454138070344925
75,96,75,0,0,0.0003665012482088059
75,96,75,0,0,0.0006579601904377341
71,97,75,0,0,0.0028611812740564346
75,97,75,0,0,0.0015060727018862963
89,99,75,0,0,0.0036805320996791124
71,97,75,0,0,0.0015547217335551977
74,96,75,0,0,0.000928554916754365
76,97,75,0,0,9.466482879361138e-05
71,96,75,0,0,0.0013260601554065943
71,98,75,0,0,0.00158503872808069
75,99,75,0,0,0.0019573953468352556
77,96,75,0,0,0.0017775504384189844
76,96,75,0,0,0.003931128419935703
72,98,75,0,0,0.002699202625080943
